,Date,FTHG,FTAG,FTR,Home,Away,PH,PD,PA,PCH,PCD,PCA
907,07/05/2022,1.0,0.0,H,Crystal Palace,Watford,1.7,3.95,5.45,1.7,3.89,5.59
908,07/05/2022,2.0,2.0,D,Chelsea,Wolves,1.36,5.1,10.4,1.38,4.94,9.9
909,07/05/2022,1.0,3.0,A,Burnley,Aston Villa,3.07,3.34,2.52,3.19,3.21,2.52
910,07/05/2022,4.0,0.0,H,Brighton,Man United,2.81,3.55,2.61,2.99,3.3,2.6
911,07/07/2020,2.0,3.0,A,Crystal Palace,Chelsea,8.61,4.45,1.45,7.51,4.4,1.49
912,07/07/2020,1.0,1.0,D,Arsenal,Leicester,2.43,3.43,3.06,2.24,3.46,3.39
913,07/07/2020,2.0,1.0,H,Watford,Norwich,1.77,3.75,5.05,1.8,3.74,4.8
914,07/08/2022,2.0,2.0,D,Leicester,Brentford,2.07,3.69,3.74,1.96,3.69,4.29
915,07/08/2022,1.0,2.0,A,Man United,Brighton,1.65,4.14,5.68,1.81,3.86,4.72
916,07/08/2022,0.0,2.0,A,West Ham,Man City,8.58,5.48,1.38,8.0,5.35,1.41
917,07/10/12,2.0,0.0,H,Tottenham,Aston Villa,1.46,4.77,8.07,1.47,4.55,8.14
918,07/10/12,0.0,0.0,D,Liverpool,Stoke,1.48,4.47,8.16,1.51,4.34,7.87
919,07/10/12,0.0,3.0,A,Newcastle,Man United,4.1,3.89,1.93,4.68,4.33,1.73
920,07/10/12,2.0,2.0,D,Southampton,Fulham,2.74,3.44,2.74,2.54,3.49,2.91
921,07/10/2018,0.0,3.0,A,Southampton,Chelsea,6.02,4.13,1.63,6.92,4.19,1.56
922,07/10/2018,1.0,5.0,A,Fulham,Arsenal,5.0,4.33,1.69,5.01,4.48,1.67
923,07/10/2018,0.0,0.0,D,Liverpool,Man City,2.56,3.56,2.85,2.84,3.55,2.6
924,07/11/2015,0.0,1.0,A,Bournemouth,Newcastle,2.18,3.56,3.57,2.22,3.62,3.4
925,07/11/2015,2.0,1.0,H,Leicester,Watford,1.88,3.79,4.43,1.93,3.71,4.34
926,07/11/2015,2.0,0.0,H,Man United,West Brom,1.34,5.25,12.05,1.36,5.1,11.15
927,07/11/2015,1.0,0.0,H,Norwich,Swansea,2.46,3.47,3.06,2.54,3.43,2.99
928,07/11/2015,0.0,1.0,A,Sunderland,Southampton,4.79,3.81,1.82,4.7,4.0,1.79
929,07/11/2015,1.0,1.0,D,West Ham,Everton,2.58,3.49,2.89,2.45,3.59,2.99
930,07/11/2015,1.0,0.0,H,Stoke,Chelsea,3.96,3.51,2.07,4.53,3.66,1.9
931,07/11/2020,1.0,3.0,A,Everton,Man United,2.98,3.65,2.44,3.33,3.68,2.23
932,07/11/2020,4.0,1.0,H,Crystal Palace,Leeds,2.99,3.48,2.52,2.89,3.57,2.54
933,07/11/2020,4.0,1.0,H,Chelsea,Sheffield United,1.41,5.06,8.48,1.39,5.16,8.7
934,07/11/2020,1.0,0.0,H,West Ham,Fulham,1.85,3.98,4.34,1.9,3.96,4.12
935,07/11/2021,1.0,1.0,D,Leeds,Leicester,2.84,3.61,2.54,2.69,3.49,2.76
936,07/11/2021,3.0,2.0,H,West Ham,Liverpool,4.74,4.15,1.75,4.47,4.4,1.75
937,07/11/2021,0.0,0.0,D,Everton,Tottenham,3.15,3.34,2.46,3.48,3.35,2.31
938,07/11/2021,1.0,0.0,H,Arsenal,Watford,1.41,4.98,8.73,1.46,4.86,7.41
939,07/12/13,2.0,0.0,H,Crystal Palace,Cardiff,2.85,3.24,2.78,2.46,3.31,3.21
940,07/12/13,1.0,1.0,D,Southampton,Man City,5.31,3.84,1.75,5.14,4.2,1.7
941,07/12/13,4.0,1.0,H,Liverpool,West Ham,1.3,6.03,12.06,1.32,6.02,9.96
942,07/12/13,0.0,2.0,A,West Brom,Norwich,1.8,3.77,5.04,1.69,3.99,5.58
943,07/12/13,1.0,2.0,A,Sunderland,Tottenham,4.27,3.6,1.97,3.59,3.44,2.22
944,07/12/13,3.0,2.0,H,Stoke,Chelsea,6.59,4.1,1.6,6.47,4.26,1.57
945,07/12/13,0.0,1.0,A,Man United,Newcastle,1.54,4.47,6.77,1.45,4.76,8.24
946,07/12/14,3.0,1.0,H,West Ham,Swansea,2.42,3.43,3.17,2.43,3.38,3.18
947,07/12/14,2.0,1.0,H,Aston Villa,Leicester,2.37,3.4,3.28,2.51,3.36,3.08
948,07/12/2015,1.0,1.0,D,Everton,Crystal Palace,2.06,3.63,3.88,2.14,3.43,3.83
949,07/12/2019,5.0,0.0,H,Tottenham,Burnley,1.41,4.93,8.39,1.45,4.95,7.29
950,07/12/2019,0.0,3.0,A,Bournemouth,Liverpool,7.01,5.22,1.44,6.58,4.63,1.51
951,07/12/2019,3.0,1.0,H,Everton,Chelsea,3.59,3.95,2.03,3.37,3.81,2.15
952,07/12/2019,1.0,2.0,A,Man City,Man United,1.31,5.89,10.48,1.32,6.2,9.5
953,07/12/2019,0.0,0.0,D,Watford,Crystal Palace,2.38,3.42,3.18,2.48,3.37,3.05
954,07/12/2020,1.0,2.0,A,Brighton,Southampton,2.56,3.46,2.93,2.51,3.42,3.02
955,08/02/14,3.0,1.0,H,Crystal Palace,West Brom,2.66,3.2,3.03,2.68,3.23,2.96
956,08/02/14,5.0,1.0,H,Liverpool,Arsenal,2.17,3.7,3.45,2.22,3.64,3.4
957,08/02/14,0.0,0.0,D,Norwich,Man City,9.51,5.42,1.37,9.2,5.5,1.38
958,08/02/14,2.0,2.0,D,Southampton,Stoke,1.55,4.2,7.43,1.54,4.21,7.58
959,08/02/14,0.0,2.0,A,Sunderland,Hull,2.14,3.33,3.97,2.43,3.3,3.3
960,08/02/14,3.0,0.0,H,Swansea,Cardiff,1.89,3.61,4.66,1.9,3.58,4.68
961,08/02/14,0.0,2.0,A,Aston Villa,West Ham,2.14,3.45,3.8,2.08,3.4,4.1
962,08/02/14,3.0,0.0,H,Chelsea,Newcastle,1.25,6.42,16.02,1.23,6.81,16.93
963,08/02/15,1.0,1.0,D,West Ham,Man United,4.1,3.72,1.97,4.3,3.71,1.93
964,08/02/15,1.0,1.0,D,Newcastle,Stoke,2.28,3.34,3.54,2.26,3.38,3.54
965,08/02/15,2.0,2.0,D,Burnley,West Brom,2.6,3.28,3.02,2.53,3.14,3.25
966,08/02/2020,3.0,1.0,H,Everton,Crystal Palace,1.64,3.82,6.27,1.67,3.77,6.05
967,08/02/2020,1.0,1.0,D,Brighton,Watford,2.2,3.38,3.57,2.36,3.3,3.28
968,08/02/2021,2.0,0.0,H,Leeds,Crystal Palace,1.88,3.93,4.24,1.79,3.67,5.13
969,08/02/2022,3.0,1.0,H,Newcastle,Everton,2.57,3.42,2.94,2.59,3.44,2.87
970,08/02/2022,1.0,0.0,H,West Ham,Watford,1.54,4.42,6.7,1.55,4.32,7.03
971,08/02/2022,1.0,1.0,D,Burnley,Man United,6.09,4.13,1.62,6.65,4.25,1.56
972,08/03/14,0.0,3.0,A,West Brom,Man United,5.0,3.7,1.82,4.69,3.59,1.89
973,08/03/14,1.0,1.0,D,Norwich,Stoke,2.24,3.26,3.75,2.26,3.2,3.81
974,08/03/14,0.0,1.0,A,Crystal Palace,Southampton,3.92,3.3,2.16,3.79,3.36,2.18
975,08/03/14,4.0,0.0,H,Chelsea,Tottenham,1.56,4.22,7.07,1.51,4.39,7.75
976,08/03/14,3.0,1.0,H,Cardiff,Fulham,2.3,3.48,3.36,2.26,3.49,3.43
977,08/03/17,0.0,0.0,D,Man City,Stoke,1.25,6.8,13.6,1.24,7.05,14.25
978,08/03/2020,2.0,0.0,H,Man United,Man City,5.0,4.33,1.67,4.36,3.93,1.83
979,08/03/2020,4.0,0.0,H,Chelsea,Everton,1.9,3.72,4.28,1.88,3.86,4.19
980,08/03/2021,2.0,0.0,H,West Ham,Leeds,2.14,3.67,3.55,2.25,3.61,3.33
981,08/03/2021,2.0,0.0,H,Chelsea,Everton,1.55,4.33,6.72,1.68,3.95,5.74
982,08/04/13,1.0,2.0,A,Man United,Man City,2.24,3.48,3.5,2.5,3.33,3.11
983,08/04/17,0.0,0.0,D,Middlesbrough,Burnley,2.42,3.15,3.45,2.64,3.04,3.2
984,08/04/17,1.0,2.0,A,Stoke,Liverpool,4.06,3.71,1.98,3.51,3.3,2.31
985,08/04/17,0.0,1.0,A,West Brom,Southampton,3.11,3.31,2.52,3.11,3.28,2.54
986,08/04/17,1.0,0.0,H,West Ham,Swansea,2.09,3.49,3.92,2.21,3.4,3.65
987,08/04/17,4.0,0.0,H,Tottenham,Watford,1.25,6.6,14.0,1.24,7.15,13.65
988,08/04/17,3.0,1.0,H,Man City,Hull,1.22,7.6,14.85,1.2,8.2,16.0
989,08/04/17,1.0,3.0,A,Bournemouth,Chelsea,6.35,4.26,1.59,6.85,4.5,1.53
990,08/04/2018,3.0,2.0,H,Arsenal,Southampton,1.56,4.45,6.44,1.79,3.82,4.97
991,08/04/2018,1.0,1.0,D,Chelsea,West Ham,1.28,6.34,11.91,1.31,5.85,11.4
992,08/04/2019,2.0,0.0,H,Chelsea,West Ham,1.32,5.82,10.48,1.25,6.86,13.14
993,08/04/2022,1.0,0.0,H,Newcastle,Wolves,2.34,3.14,3.62,2.0,3.41,4.47
994,08/05/13,2.0,2.0,D,Chelsea,Tottenham,1.99,3.66,4.07,1.83,3.87,4.63
995,08/05/17,3.0,0.0,H,Chelsea,Middlesbrough,1.18,8.29,18.22,1.14,10.0,22.0
996,08/05/2016,1.0,2.0,A,Tottenham,Southampton,2.03,3.71,3.88,2.25,3.44,3.49
997,08/05/2016,2.0,2.0,D,Man City,Arsenal,2.54,3.53,2.92,2.22,3.61,3.41
998,08/05/2016,2.0,0.0,H,Liverpool,Watford,1.54,4.65,6.48,1.55,4.48,6.55
999,08/05/2018,0.0,1.0,A,Swansea,Southampton,3.09,3.31,2.53,3.34,3.19,2.45
1000,08/05/2021,2.0,0.0,H,Liverpool,Southampton,1.29,6.19,10.41,1.33,6.09,9.28
1001,08/05/2021,1.0,2.0,A,Man City,Chelsea,1.94,3.55,4.38,2.08,3.36,4.09
1002,08/05/2021,0.0,2.0,A,Sheffield United,Crystal Palace,3.02,3.32,2.53,3.05,3.25,2.55
1003,08/05/2021,3.0,1.0,H,Leeds,Tottenham,3.56,3.9,2.06,4.13,4.06,1.87
1004,08/05/2022,2.0,1.0,H,Arsenal,Leeds,1.46,5.01,7.04,1.54,4.56,6.38
1005,08/05/2022,1.0,2.0,A,Leicester,Everton,2.71,3.35,2.82,2.74,3.3,2.83
1006,08/05/2022,5.0,0.0,H,Man City,Newcastle,1.19,7.66,17.22,1.17,8.25,18.0
1007,08/05/2022,0.0,4.0,A,Norwich,West Ham,4.68,3.88,1.81,4.94,4.15,1.72
1008,08/07/2020,5.0,0.0,H,Man City,Newcastle,1.12,9.75,25.19,1.09,12.02,25.19
1009,08/07/2020,1.0,0.0,H,Sheffield United,Wolves,4.08,3.05,2.19,4.27,3.11,2.11
1010,08/07/2020,0.0,1.0,A,West Ham,Burnley,2.05,3.51,3.9,1.87,3.67,4.5
1011,08/07/2020,1.0,3.0,A,Brighton,Liverpool,6.08,4.3,1.58,5.95,4.07,1.62
1012,08/08/2015,1.0,3.0,A,Norwich,Crystal Palace,2.52,3.35,3.08,2.46,3.39,3.14
1013,08/08/2015,0.0,1.0,A,Bournemouth,Aston Villa,1.95,3.65,4.27,1.82,3.88,4.7
1014,08/08/2015,2.0,2.0,D,Chelsea,Swansea,1.39,4.92,10.39,1.37,5.04,10.88
1015,08/08/2015,1.0,0.0,H,Man United,Tottenham,1.65,4.09,5.9,1.64,4.07,6.04
1016,08/08/2015,2.0,2.0,D,Everton,Watford,1.7,3.95,5.62,1.75,3.76,5.44
1017,08/08/2015,4.0,2.0,H,Leicester,Sunderland,1.99,3.48,4.34,1.79,3.74,5.1
1018,08/10/2022,0.0,1.0,A,Brighton,Tottenham,2.82,3.45,2.65,2.58,3.4,2.94
1019,08/10/2022,2.0,1.0,H,Bournemouth,Leicester,3.64,3.7,2.09,3.45,3.54,2.22
1020,08/10/2022,3.0,0.0,H,Chelsea,Wolves,1.41,4.92,8.68,1.53,4.36,7.03
1021,08/10/2022,4.0,0.0,H,Man City,Southampton,1.13,10.77,20.4,1.13,11.0,21.0
1022,08/10/2022,5.0,1.0,H,Newcastle,Brentford,1.81,3.99,4.55,1.69,4.05,5.35
1023,08/11/14,0.0,0.0,D,West Ham,Aston Villa,1.75,3.73,5.52,1.7,3.97,5.5
1024,08/11/14,2.0,0.0,H,Southampton,Leicester,1.44,4.83,8.54,1.46,4.94,7.53
1025,08/11/14,2.0,2.0,D,QPR,Man City,7.14,4.73,1.5,6.72,4.84,1.51
1026,08/11/14,1.0,0.0,H,Man United,Crystal Palace,1.3,5.87,12.0,1.31,6.05,10.7
1027,08/11/14,1.0,2.0,A,Liverpool,Chelsea,3.36,3.46,2.31,3.46,3.5,2.26
1028,08/11/14,1.0,0.0,H,Burnley,Hull,2.52,3.36,3.07,2.54,3.33,3.06
1029,08/11/2015,1.0,1.0,D,Arsenal,Tottenham,1.7,4.18,5.21,1.8,3.96,4.72
1030,08/11/2015,0.0,0.0,D,Aston Villa,Man City,8.15,4.93,1.44,8.55,5.05,1.42
1031,08/11/2015,1.0,2.0,A,Liverpool,Crystal Palace,1.68,3.99,5.73,1.64,3.92,6.51
1032,08/11/2019,0.0,2.0,A,Norwich,Watford,2.7,3.58,2.65,2.97,3.63,2.41
1033,08/11/2020,0.0,1.0,A,West Brom,Tottenham,6.58,4.45,1.54,6.88,4.71,1.5
1034,08/11/2020,1.0,1.0,D,Man City,Liverpool,2.0,4.2,3.56,1.95,4.17,3.78
1035,08/11/2020,0.0,3.0,A,Arsenal,Aston Villa,1.7,4.11,5.27,1.66,4.58,4.95
1036,08/11/2020,1.0,0.0,H,Leicester,Wolves,2.47,3.17,3.35,2.47,3.17,3.35
1037,08/12/12,2.0,2.0,D,Wigan,QPR,2.38,3.53,3.15,2.18,3.65,3.49
1038,08/12/12,3.0,4.0,A,Swansea,Norwich,1.82,3.74,4.92,1.71,3.97,5.4
1039,08/12/12,1.0,0.0,H,Southampton,Reading,1.94,3.78,4.14,1.88,3.85,4.38
1040,08/12/12,0.0,0.0,D,Aston Villa,Stoke,2.46,3.26,3.26,2.71,3.17,2.97
1041,08/12/12,2.0,0.0,H,Arsenal,West Brom,1.53,4.48,6.94,1.58,4.09,6.93
1042,08/12/12,1.0,3.0,A,Sunderland,Chelsea,5.05,3.78,1.79,6.84,3.95,1.61
1043,08/12/13,2.0,0.0,H,Fulham,Aston Villa,2.72,3.39,2.8,2.7,3.41,2.79
1044,08/12/13,1.0,1.0,D,Arsenal,Everton,1.68,4.03,5.68,1.66,4.03,5.93
1045,08/12/14,1.0,2.0,A,Southampton,Man United,2.8,3.45,2.68,2.86,3.47,2.62
1046,08/12/2018,0.0,2.0,A,Leicester,Tottenham,3.94,3.55,2.07,4.34,3.49,1.99
1047,08/12/2018,1.0,0.0,H,Arsenal,Huddersfield,1.27,6.13,11.66,1.3,5.74,12.4
1048,08/12/2018,0.0,4.0,A,Bournemouth,Liverpool,5.94,4.52,1.58,7.43,4.72,1.48
1049,08/12/2018,2.0,0.0,H,Chelsea,Man City,4.0,3.75,1.99,3.56,3.47,2.22
1050,08/12/2018,4.0,1.0,H,Man United,Fulham,1.36,5.29,9.84,1.39,5.09,9.42
1051,08/12/2018,1.0,0.0,H,Cardiff,Southampton,2.92,3.33,2.66,3.3,3.28,2.44
1052,08/12/2018,3.0,2.0,H,West Ham,Crystal Palace,2.29,3.43,3.45,2.32,3.54,3.27
1053,08/12/2018,1.0,0.0,H,Burnley,Brighton,2.87,3.15,2.84,2.98,3.11,2.77
1054,08/12/2019,1.0,4.0,A,Aston Villa,Leicester,4.38,3.92,1.84,4.98,4.16,1.7
1055,08/12/2019,2.0,1.0,H,Newcastle,Southampton,2.64,3.3,2.9,2.59,3.42,2.87
1056,08/12/2019,1.0,2.0,A,Norwich,Sheffield United,3.04,3.51,2.42,3.18,3.57,2.31
1057,08/12/2019,2.0,2.0,D,Brighton,Wolves,2.72,3.23,2.86,2.65,3.22,2.98
1058,09/02/13,0.0,0.0,D,Norwich,Fulham,2.26,3.47,3.46,2.42,3.36,3.2
1059,09/02/13,3.0,1.0,H,Southampton,Man City,5.65,4.14,1.66,5.49,4.15,1.68
1060,09/02/13,2.0,1.0,H,Stoke,Reading,1.92,3.58,4.55,1.89,3.49,4.84
1061,09/02/13,0.0,1.0,A,Sunderland,Arsenal,4.59,3.72,1.88,4.55,3.6,1.91
1062,09/02/13,4.0,1.0,H,Chelsea,Wigan,1.36,5.47,9.9,1.37,5.29,9.71
1063,09/02/13,4.0,1.0,H,Swansea,QPR,1.83,3.66,4.96,1.71,3.84,5.65
1064,09/02/13,2.0,1.0,H,Tottenham,Newcastle,1.66,4.09,5.78,1.64,4.04,6.14
1065,09/02/14,2.0,2.0,D,Man United,Fulham,1.21,7.2,18.45,1.15,9.49,20.15
1066,09/02/14,1.0,0.0,H,Tottenham,Everton,2.16,3.49,3.7,2.25,3.37,3.63
1067,09/02/2019,1.0,3.0,A,Brighton,Burnley,2.06,3.41,4.14,2.05,3.34,4.29
1068,09/02/2019,1.0,1.0,D,Crystal Palace,West Ham,2.13,3.46,3.77,1.98,3.6,4.17
1069,09/02/2019,3.0,0.0,H,Liverpool,Bournemouth,1.2,7.34,15.64,1.17,8.75,16.0
1070,09/02/2019,1.0,2.0,A,Southampton,Cardiff,1.78,3.77,5.06,1.86,3.46,5.08
1071,09/02/2019,0.0,3.0,A,Fulham,Man United,5.57,4.36,1.63,5.1,3.98,1.74
1072,09/02/2019,1.0,2.0,A,Huddersfield,Arsenal,5.69,4.24,1.63,5.65,3.99,1.67
1073,09/02/2019,1.0,0.0,H,Watford,Everton,2.41,3.35,3.24,2.56,3.33,3.03
1074,09/02/2020,2.0,1.0,H,Sheffield United,Bournemouth,1.74,3.55,5.72,1.81,3.42,5.46
1075,09/02/2022,2.0,3.0,A,Tottenham,Southampton,1.61,4.19,6.03,1.57,4.27,6.41
1076,09/02/2022,3.0,3.0,D,Aston Villa,Leeds,1.83,4.0,4.4,1.98,3.71,3.96
1077,09/02/2022,1.0,1.0,D,Norwich,Crystal Palace,3.66,3.38,2.21,3.53,3.27,2.31
1078,09/02/2022,2.0,0.0,H,Man City,Brentford,1.12,10.16,25.77,1.1,11.25,31.0
1079,09/03/13,0.0,0.0,D,Norwich,Southampton,2.55,3.43,2.96,2.82,3.33,2.74
1080,09/03/13,3.0,1.0,H,QPR,Sunderland,2.26,3.32,3.61,2.27,3.26,3.66
1081,09/03/13,1.0,2.0,A,Reading,Aston Villa,2.42,3.4,3.19,2.56,3.43,2.94
1082,09/03/13,2.0,1.0,H,West Brom,Swansea,2.42,3.38,3.21,2.25,3.47,3.47
1083,09/03/2019,3.0,2.0,H,Newcastle,Everton,2.85,3.21,2.78,2.73,3.1,3.0
1084,09/03/2019,2.0,1.0,H,Southampton,Tottenham,4.34,3.78,1.89,4.5,3.87,1.84
1085,09/03/2019,3.0,1.0,H,Man City,Watford,1.15,8.79,19.09,1.11,11.44,21.87
1086,09/03/2019,3.0,1.0,H,Leicester,Fulham,1.6,4.41,5.73,1.6,4.36,5.9
1087,09/03/2019,0.0,2.0,A,Huddersfield,Bournemouth,3.53,3.27,2.31,3.15,3.32,2.48
1088,09/03/2019,1.0,2.0,A,Crystal Palace,Brighton,1.88,3.52,4.85,1.89,3.32,5.25
1089,09/03/2019,2.0,0.0,H,Cardiff,West Ham,3.58,3.43,2.21,3.01,3.46,2.5
1090,09/03/2020,4.0,0.0,H,Leicester,Aston Villa,1.39,5.15,8.54,1.52,4.6,6.34
1091,09/04/17,4.0,2.0,H,Everton,Leicester,1.76,3.98,4.95,1.77,3.88,5.05
1092,09/04/17,0.0,3.0,A,Sunderland,Man United,10.52,5.32,1.36,9.6,5.25,1.38
1093,09/04/2016,1.0,0.0,H,Swansea,Chelsea,3.96,3.5,2.08,3.08,3.4,2.49
1094,09/04/2016,1.0,1.0,D,Watford,Everton,3.47,3.41,2.28,3.55,3.55,2.19
1095,09/04/2016,3.0,3.0,D,West Ham,Arsenal,3.9,3.77,2.01,3.89,3.87,1.98
1096,09/04/2016,3.0,1.0,H,Southampton,Newcastle,1.58,4.23,6.56,1.63,4.24,5.88
1097,09/04/2016,1.0,0.0,H,Crystal Palace,Norwich,2.13,3.36,3.95,1.93,3.53,4.62
1098,09/04/2016,1.0,2.0,A,Aston Villa,Bournemouth,3.64,3.47,2.19,3.78,3.58,2.1
1099,09/04/2016,2.0,1.0,H,Man City,West Brom,1.35,5.42,10.72,1.36,5.25,10.75
1100,09/04/2021,0.0,1.0,A,Fulham,Wolves,2.6,3.07,3.22,2.75,3.13,2.96
1101,09/04/2022,0.0,4.0,A,Aston Villa,Tottenham,3.23,3.6,2.3,3.47,3.59,2.2
1102,09/04/2022,0.0,3.0,A,Watford,Leeds,2.75,3.6,2.63,2.91,3.45,2.57
1103,09/04/2022,0.0,6.0,A,Southampton,Chelsea,4.08,3.76,1.95,3.93,3.56,2.05
1104,09/04/2022,1.0,2.0,A,Arsenal,Brighton,1.67,3.95,5.85,1.64,3.88,6.43
1105,09/04/2022,1.0,0.0,H,Everton,Man United,4.52,3.89,1.83,4.09,3.88,1.92
1106,09/05/15,1.0,2.0,A,Crystal Palace,Man United,4.66,3.66,1.88,4.75,3.58,1.88
1107,09/05/15,3.0,0.0,H,Stoke,Tottenham,2.9,3.45,2.59,3.4,3.45,2.29
1108,09/05/15,1.0,1.0,D,Newcastle,West Brom,2.5,3.36,3.09,2.22,3.44,3.58
1109,09/05/15,1.0,0.0,H,Aston Villa,West Ham,1.91,3.69,4.45,1.81,3.81,4.9
1110,09/05/15,0.0,1.0,A,Hull,Burnley,1.93,3.58,4.5,1.9,3.49,4.79
1111,09/05/15,2.0,0.0,H,Leicester,Southampton,2.62,3.35,2.94,2.74,3.37,2.79
1112,09/05/15,0.0,2.0,A,Everton,Sunderland,1.79,3.8,5.06,1.68,3.85,5.98
1113,09/05/2018,3.0,1.0,H,Leicester,Arsenal,3.75,3.9,2.01,3.89,3.91,1.97
1114,09/05/2018,1.0,0.0,H,Tottenham,Newcastle,1.19,7.8,17.0,1.22,6.95,14.2
1115,09/05/2018,3.0,1.0,H,Man City,Brighton,1.13,9.71,24.81,1.2,7.6,15.25
1116,09/05/2018,1.0,1.0,D,Chelsea,Huddersfield,1.19,7.77,20.17,1.25,6.0,15.25
1117,09/05/2021,2.0,1.0,H,Wolves,Brighton,3.41,3.46,2.27,4.23,3.35,2.05
1118,09/05/2021,1.0,3.0,A,Aston Villa,Man United,4.45,3.86,1.85,4.38,4.07,1.82
1119,09/05/2021,0.0,1.0,A,West Ham,Everton,2.28,3.51,3.35,2.15,3.62,3.54
1120,09/05/2021,3.0,1.0,H,Arsenal,West Brom,1.47,4.7,7.6,1.52,4.41,7.07
1121,09/07/2020,0.0,3.0,A,Aston Villa,Man United,9.47,5.22,1.36,9.29,5.84,1.33
1122,09/07/2020,1.0,1.0,D,Everton,Southampton,2.11,3.57,3.61,2.1,3.44,3.81
1123,09/07/2020,0.0,0.0,D,Bournemouth,Tottenham,4.98,4.11,1.7,4.8,3.81,1.79
1124,09/08/2015,0.0,1.0,A,Stoke,Liverpool,3.48,3.46,2.25,3.89,3.51,2.09
1125,09/08/2015,2.0,2.0,D,Newcastle,Southampton,2.88,3.33,2.69,3.09,3.28,2.55
1126,09/08/2015,0.0,2.0,A,Arsenal,West Ham,1.31,5.75,12.0,1.24,6.75,15.0
1127,09/08/2019,4.0,1.0,H,Liverpool,Norwich,1.15,9.59,18.05,1.14,10.43,19.63
1128,09/09/2017,1.0,2.0,A,Leicester,Chelsea,4.73,3.83,1.83,5.0,3.83,1.79
1129,09/09/2017,0.0,2.0,A,Southampton,Watford,1.67,3.96,5.95,1.69,3.99,5.58
1130,09/09/2017,5.0,0.0,H,Man City,Liverpool,1.89,3.94,4.2,1.89,3.98,4.14
1131,09/09/2017,2.0,2.0,D,Stoke,Man United,7.42,4.43,1.52,7.4,4.45,1.51
1132,09/09/2017,3.0,1.0,H,Brighton,West Brom,2.76,3.0,3.08,2.71,3.05,3.09
1133,09/09/2017,3.0,0.0,H,Arsenal,Bournemouth,1.39,5.59,8.29,1.31,6.4,10.0
1134,09/09/2017,0.0,3.0,A,Everton,Tottenham,3.94,3.5,2.08,3.98,3.55,2.05
1135,09/10/2022,3.0,2.0,H,Arsenal,Liverpool,2.67,3.69,2.66,2.58,3.84,2.67
1136,09/10/2022,1.0,2.0,A,Everton,Man United,3.62,3.67,2.11,3.65,3.68,2.09
1137,09/10/2022,2.0,1.0,H,Crystal Palace,Leeds,2.06,3.68,3.76,2.09,3.62,3.73
1138,09/10/2022,3.0,1.0,H,West Ham,Fulham,1.79,3.9,4.82,1.63,4.11,5.89
1139,09/11/13,2.0,0.0,H,Aston Villa,Cardiff,2.01,3.48,4.25,2.26,3.34,3.6
1140,09/11/13,4.0,0.0,H,Liverpool,Fulham,1.27,6.25,14.18,1.21,7.8,15.75
1141,09/11/13,3.0,1.0,H,Norwich,West Ham,2.57,3.26,3.09,2.3,3.4,3.43
1142,09/11/13,4.0,1.0,H,Southampton,Hull,1.56,3.96,7.82,1.58,3.89,7.69
1143,09/11/13,0.0,0.0,D,Crystal Palace,Everton,6.32,4.05,1.62,5.13,3.91,1.76
1144,09/11/13,2.0,2.0,D,Chelsea,West Brom,1.31,5.75,11.83,1.3,6.03,11.26
1145,09/11/14,1.0,1.0,D,Sunderland,Everton,4.07,3.48,2.05,3.92,3.51,2.09
1146,09/11/14,2.0,1.0,H,Swansea,Arsenal,3.59,3.5,2.19,4.1,3.65,1.99
1147,09/11/14,1.0,2.0,A,Tottenham,Stoke,1.69,3.91,5.81,1.88,3.55,4.8
1148,09/11/14,0.0,2.0,A,West Brom,Newcastle,2.26,3.45,3.47,2.12,3.49,3.81
1149,09/11/2019,2.0,0.0,H,Chelsea,Crystal Palace,1.34,5.41,9.74,1.44,4.69,7.98
1150,09/11/2019,2.0,0.0,H,Leicester,Arsenal,1.98,3.91,3.79,1.93,4.05,3.88
1151,09/11/2019,1.0,1.0,D,Tottenham,Sheffield United,1.6,4.21,6.09,1.56,4.41,6.26
1152,09/11/2019,1.0,2.0,A,Southampton,Everton,3.11,3.44,2.41,3.17,3.35,2.42
1153,09/11/2019,2.0,1.0,H,Newcastle,Bournemouth,2.69,3.25,2.88,2.69,3.31,2.83
1154,09/11/2019,3.0,0.0,H,Burnley,West Ham,2.27,3.59,3.24,2.18,3.63,3.41
1155,09/12/12,2.0,1.0,H,Everton,Tottenham,2.01,3.64,4.04,1.9,3.82,4.3
1156,09/12/12,2.0,3.0,A,West Ham,Liverpool,3.23,3.32,2.44,3.28,3.27,2.44
1157,09/12/12,2.0,3.0,A,Man City,Man United,2.24,3.61,3.37,2.08,3.43,3.96
1158,09/12/13,1.0,1.0,D,Swansea,Hull,1.79,3.69,5.31,1.68,3.61,5.54
1159,09/12/2017,5.0,1.0,H,Tottenham,Stoke,1.3,6.24,10.68,1.28,6.45,11.7
1160,09/12/2017,1.0,0.0,H,Swansea,West Brom,2.74,3.04,3.08,2.84,2.96,3.03
1161,09/12/2017,2.0,3.0,A,Newcastle,Leicester,2.64,3.32,2.95,2.61,3.27,3.02
1162,09/12/2017,2.0,0.0,H,Huddersfield,Brighton,2.69,3.02,3.15,2.73,2.91,3.22
1163,09/12/2017,2.0,2.0,D,Crystal Palace,Bournemouth,2.04,3.47,4.16,1.97,3.62,4.23
1164,09/12/2017,1.0,0.0,H,Burnley,Watford,2.62,3.26,3.03,2.85,3.23,2.78
