,FTHG,FTAG,FTR,Home,Away,PH,PD,PA,PCH,PCD,PCA,H_LastOdds,A_LastOdds,H_LastFTG,A_LastFTG,H_MMR,A_MMR,H_3Points,A_3Points,H_9Points,A_9Points,H_17Points,A_17Points,H_3EVs,A_3EVs,H_5EVs,A_5EVs,H_9EVs,A_9EVs,H_1shock,A_1shock,H_3shock,A_3shock,H_7shock,A_7shock,H_winstreak,A_winstreak
2999,3.0,2.0,H,Man City,Sunderland,1.25,6.87,13.85,1.24,7.05,13.8,1.49,7.0,4.0,1.0,28.223965455633156,21.872623414622154,7,4,23,9,37,18,3.13,7.82,6.090000000000001,16.07,12.02,36.010000000000005,1.21,-3.91,3.6099999999999994,2.92,1.9800000000000009,-20.27,8,-1
3000,3.0,3.0,D,Newcastle,Burnley,1.83,3.74,4.88,1.93,3.53,4.58,2.65,2.92,1.0,1.0,23.06654968910863,22.619480607688487,3,1,13,12,25,16,12.209999999999999,28.61,25.310000000000002,36.58,34.99,49.11,-0.9099999999999993,-17.5,-5.319999999999999,-23.43,-16.580000000000002,-25.75,1,-2
3001,1.0,1.0,D,QPR,Swansea,3.02,3.44,2.51,3.13,3.46,2.42,5.48,1.68,0.0,2.0,21.531007133839417,22.975741268546244,4,6,11,13,18,22,15.65,9.2,24.400000000000002,12.8,41.050000000000004,27.78,2.6,-1.67,-8.83,-4.32,-15.359999999999998,1.0300000000000011,-1,-1
3002,2.0,0.0,H,Southampton,Arsenal,2.91,3.42,2.6,2.64,3.45,2.84,5.07,1.8,0.0,1.0,24.30103848126249,26.417223938783234,7,7,11,16,32,29,8.149999999999999,4.890000000000001,10.870000000000001,7.470000000000001,18.990000000000002,13.059999999999999,-4.62,0.94,-9.440000000000001,14.469999999999999,1.1999999999999984,23.670000000000005,2,3
3003,1.0,1.0,D,Stoke,Man United,4.12,3.5,2.03,4.45,3.55,1.94,6.49,1.61,1.0,2.0,23.062968319070094,26.6261302228036,6,5,13,23,24,35,12.120000000000001,3.44,17.98,7.959999999999999,33.28,16.14,-2.08,2.43,-4.38,11.37,-16.870000000000005,10.42,2,7
3004,5.0,3.0,H,Tottenham,Chelsea,4.86,3.92,1.79,6.0,4.04,1.65,7.6,1.46,0.0,3.0,26.807195210576854,27.03642340075692,7,7,17,20,25,40,5.75,3.87,9.46,5.65,21.509999999999998,10.97,-3.08,1.92,3.5,0.019999999999999574,3.76,9.860000000000001,3,3
3005,1.0,1.0,D,West Ham,West Brom,1.88,3.71,4.56,1.86,3.77,4.6,3.21,2.44,2.0,1.0,24.378896048040264,22.10556888864947,3,0,14,4,28,15,14.72,10.56,18.93,15.06,29.69,37.59,-0.94,2.08,-1.6599999999999997,-0.7900000000000005,-5.279999999999999,-1.5100000000000002,-2,-3
3006,2.0,1.0,H,Burnley,QPR,2.16,3.47,3.7,2.1,3.55,3.79,4.22,2.0,0.0,2.0,22.626525358823464,21.63762423218758,2,2,10,11,16,16,24.689999999999998,15.23,36.94,24.53,50.15,37.46,-4.58,-3.13,-21.39,-11.469999999999999,-32.68,-18.06,-2,-1
3007,2.0,0.0,H,Chelsea,Newcastle,1.2,7.5,17.8,1.21,7.6,15.5,1.6,6.4,1.0,2.0,26.931949397054165,23.059589116386732,4,4,17,11,37,25,2.9,11.95,5.699999999999999,19.84,9.360000000000001,32.11,23.05,1.93,24.310000000000002,-6.289999999999999,31.53,-15.96,-1,1
3008,2.0,1.0,H,Crystal Palace,Tottenham,3.69,3.42,2.19,3.44,3.48,2.25,5.95,1.65,0.0,0.0,22.350408135693048,26.91250468300797,2,7,8,20,16,28,7.37,10.31,19.159999999999997,14.81,33.19,26.630000000000003,-3.58,-23.05,-5.86,-26.17,-5.250000000000001,-19.220000000000002,-3,4
3009,1.0,1.0,D,Everton,Man City,4.52,3.81,1.86,4.45,4.02,1.83,7.6,1.45,0.0,1.0,23.59015277523597,28.26611511232877,0,7,7,25,19,40,4.26,3.05,8.05,5.88,19.25,12.75,4.3,24.880000000000003,8.75,29.450000000000003,20.28,31.570000000000004,-4,9
3010,1.0,0.0,H,Leicester,Aston Villa,2.18,3.29,3.89,2.22,3.36,3.7,3.08,2.51,1.0,2.0,24.317492550232767,21.668344084388284,4,2,5,11,12,15,13.58,6.65,24.310000000000002,14.700000000000001,32.56999999999999,28.5,-9.05,2.32,-11.120000000000001,5.220000000000001,-8.420000000000002,-3.7899999999999996,1,-2
3011,0.0,1.0,A,Sunderland,Liverpool,4.58,3.59,1.91,3.91,3.38,2.12,7.45,1.49,0.0,0.0,21.82414726549053,26.484108267172527,1,7,8,15,18,23,16.72,3.8200000000000003,22.42,9.13,45.89,14.31,-24.880000000000003,1.41,-19.060000000000002,2.3899999999999997,-36.25,3.8999999999999995,-2,2
3012,1.0,1.0,D,Swansea,West Ham,2.24,3.42,3.55,2.18,3.54,3.58,3.18,2.43,1.0,3.0,22.95237618396043,24.343747693573228,4,1,11,14,20,29,7.6899999999999995,13.89,12.04,17.36,25.1,29.85,2.42,1.86,0.03000000000000025,1.5800000000000003,1.550000000000001,-2.1100000000000003,-1,-2
3013,1.0,0.0,H,West Brom,Hull,2.04,3.32,4.4,2.01,3.28,4.57,3.28,2.45,0.0,0.0,22.142370594776757,21.324407817895263,1,6,5,8,16,15,12.08,9.31,16.380000000000003,32.05,40.07,50.00000000000001,-4.6,-4.3,-5.879999999999999,-11.920000000000002,-6.91,-14.010000000000002,-3,1
3014,3.0,0.0,H,Arsenal,Stoke,1.47,4.58,8.17,1.5,4.55,7.45,2.16,3.7,2.0,3.0,26.290327407415855,23.123789803500035,6,7,16,11,28,22,5.14,10.030000000000001,8.15,17.73,13.91,31.930000000000003,3.2800000000000002,-4.45,15.16,-10.07,27.750000000000004,-22.040000000000003,-1,2
3015,0.0,1.0,A,Man United,Southampton,1.85,3.7,4.8,1.84,3.64,4.95,2.62,2.86,2.0,1.0,26.569883472519752,24.42675982101195,5,7,21,11,35,32,3.75,8.43,6.279999999999999,11.65,15.77,20.17,1.94,-3.2800000000000002,11.68,-8.64,13.499999999999998,-6.789999999999999,7,3
3016,0.0,2.0,A,Aston Villa,Liverpool,4.88,3.55,1.88,4.5,3.7,1.89,11.5,1.3,1.0,0.0,21.59484458828414,26.537266108017963,2,7,10,18,12,26,5.2,4.25,14.580000000000002,7.75,26.41,15.46,1.2200000000000002,-1.12,5.720000000000001,1.96,0.49000000000000066,2.6499999999999995,-3,3
3017,2.0,3.0,A,Burnley,Crystal Palace,2.57,3.22,3.13,2.47,3.19,3.32,3.64,2.22,0.0,0.0,22.712277237150168,22.505272642248446,5,5,10,8,18,18,22.18,8.04,34.29,21.06,45.53,32.379999999999995,0.5899999999999999,-3.63,-21.49,-10.23,-29.169999999999998,-11.940000000000001,1,1
3018,0.0,1.0,A,Leicester,Stoke,2.61,3.27,3.02,2.54,3.36,3.04,3.58,2.18,1.0,0.0,24.388110506188347,23.052262400885812,7,4,7,11,12,22,13.38,11.940000000000001,20.43,22.02,33.82,37.730000000000004,-1.2200000000000002,1.5,-12.38,-5.03,-9.510000000000002,-16.270000000000003,2,-1
3019,1.0,2.0,A,Newcastle,Southampton,3.32,3.36,2.38,2.87,3.24,2.74,5.37,1.75,0.0,4.0,23.000796908676616,24.552753461718563,4,7,8,13,25,32,18.0,11.21,27.64,15.739999999999998,44.79,24.459999999999997,0.41999999999999993,-3.95,1.4400000000000006,-11.850000000000001,-18.190000000000005,-11.54,-1,4
3020,0.0,2.0,A,QPR,Man United,6.29,4.13,1.62,5.83,4.42,1.61,13.3,1.27,0.0,4.0,21.239141524645294,26.444267047572705,2,2,11,18,16,32,6.52,3.21,20.57,5.22,36.33,12.73,-0.5899999999999999,3.95,-1.1199999999999997,8.32,-20.009999999999998,13.18,-2,-1
3021,0.0,5.0,A,Swansea,Chelsea,7.17,4.15,1.56,6.93,4.38,1.54,12.51,1.31,2.0,4.0,22.976170404628974,26.99272717556601,2,4,12,17,21,37,7.15,2.78,11.799999999999999,5.7299999999999995,17.98,9.350000000000001,2.18,-0.41999999999999993,2.93,24.549999999999997,5.09,32.49,-1,1
3022,2.0,1.0,H,Tottenham,Sunderland,1.59,4.26,6.4,1.57,4.35,6.5,2.14,3.6,2.0,2.0,26.75165178185744,21.75890521405438,4,1,17,7,27,17,9.33,18.62,13.0,23.53,25.56,45.67999999999999,3.63,1.12,-22.500000000000004,-27.67,-16.970000000000002,-31.09,-1,-3
3023,0.0,2.0,A,Man City,Arsenal,1.8,4.06,4.57,1.8,4.17,4.45,3.08,2.49,2.0,2.0,28.186572578128523,26.357424775999213,5,6,23,19,40,30,2.2800000000000002,5.359999999999999,5.2,8.23,12.22,14.41,1.83,-1.5,27.92,2.7200000000000006,29.36,27.05,9,1
3024,3.0,0.0,H,West Ham,Hull,1.79,3.62,5.4,1.77,3.7,5.4,3.72,2.18,2.0,2.0,24.32232797509913,21.16675631816339,2,3,15,8,29,14,6.42,8.3,18.16,14.620000000000001,27.89,51.199999999999996,-3.58,1.0099999999999998,-2.66,-1.1800000000000002,-2.710000000000001,-6.17,-2,-1
3025,0.0,0.0,D,Everton,West Brom,1.85,3.67,4.84,1.9,3.59,4.64,2.15,3.64,2.0,0.0,23.662674766637327,22.23458349672602,1,4,5,8,17,19,6.83,8.93,10.07,16.17,21.069999999999997,26.08,-4.45,-1.0099999999999998,0.7599999999999989,-3.5299999999999994,14.290000000000003,-10.9,-4,1
3026,1.0,1.0,D,Chelsea,Man City,2.16,3.52,3.66,2.12,3.47,3.84,3.06,2.48,1.0,1.0,27.05226401538782,28.0558441575732,6,4,19,20,39,39,3.4,2.87,5.6499999999999995,4.68,10.509999999999998,10.450000000000001,-2.7,6.9,19.930000000000003,33.61,19.59,36.71,2,-1
3027,0.0,1.0,A,Crystal Palace,Everton,2.8,3.24,2.82,2.55,3.3,3.07,7.09,1.53,3.0,2.0,22.60631897622688,23.640585508315176,7,2,10,6,18,18,9.34,5.83,14.13,8.61,31.929999999999996,19.54,-4.019999999999999,1.9,-11.229999999999999,1.7499999999999996,-10.009999999999998,15.74,2,-4
3028,0.0,3.0,A,Hull,Newcastle,2.65,3.23,3.0,2.6,3.24,3.06,3.88,2.12,2.0,2.0,21.052468523965864,22.919009276294695,3,1,8,8,13,24,11.120000000000001,17.3,17.28,28.32,47.300000000000004,44.26,2.31,1.6100000000000003,-0.98,3.96,-6.309999999999999,-6.38,-2,-2
3029,2.0,0.0,H,Liverpool,West Ham,1.65,4.2,5.67,1.65,4.25,5.63,1.74,5.2,1.0,3.0,26.58819281303489,24.386840657643926,7,5,18,15,29,29,4.42,5.210000000000001,7.83,18.24,15.630000000000003,27.35,-1.7799999999999998,-2.31,-1.49,-4.03,-0.6200000000000006,-2.9099999999999997,4,1
3030,3.0,1.0,H,Man United,Leicester,1.36,5.28,10.15,1.38,5.2,9.45,1.72,5.43,3.0,5.0,26.491694558368607,24.27352813453738,4,4,18,7,35,9,3.39,11.810000000000002,6.2,17.34,12.959999999999999,33.28,-1.2200000000000002,2.04,4.67,-8.23,13.339999999999998,-8.41,1,-1
3031,3.0,1.0,H,Stoke,QPR,1.65,4.01,6.09,1.79,3.7,5.18,2.91,2.77,2.0,2.0,23.177093524070177,21.029292009261376,4,1,14,8,24,15,12.940000000000001,9.75,19.52,22.85,36.410000000000004,38.629999999999995,-2.04,1.2200000000000002,-4.99,-2.4999999999999996,-12.530000000000001,-16.790000000000003,1,-3
3032,2.0,0.0,H,Sunderland,Burnley,2.25,3.32,3.64,2.36,3.23,3.5,3.08,2.6,0.0,0.0,21.69723876837556,22.61008047540884,0,4,6,9,16,17,21.21,7.15,25.13,28.259999999999998,43.28,45.65,-4.359999999999999,4.019999999999999,-28.12,0.029999999999998472,-28.0,-27.15,-4,-1
3033,0.0,3.0,A,West Brom,Tottenham,2.88,3.26,2.73,3.09,3.29,2.55,7.02,1.5,1.0,0.0,22.257603873087895,26.802627174361046,5,6,9,17,17,30,9.25,8.82,17.73,13.13,25.75,24.880000000000003,-4.64,4.359999999999999,-10.25,-15.060000000000002,-12.26,-14.260000000000002,1,1
3034,5.0,0.0,H,Arsenal,Aston Villa,1.27,6.21,14.32,1.29,6.05,12.45,1.78,5.18,3.0,0.0,26.48075519084136,21.54308216783326,6,1,19,9,30,12,7.79,7.52,11.09,12.850000000000001,17.06,27.47,-6.9,1.7799999999999998,-5.12,5.32,14.370000000000003,3.21,2,-4
3035,0.0,1.0,A,Southampton,Swansea,1.62,3.99,6.62,1.67,3.95,5.95,2.77,2.72,1.0,0.0,24.635715487940363,22.9131454138741,9,2,16,11,32,21,10.33,8.53,16.119999999999997,14.799999999999999,25.269999999999996,23.009999999999998,-1.6100000000000003,2.7,-8.84,7.3,-14.529999999999998,5.680000000000001,5,-2
3036,1.0,2.0,A,Aston Villa,Chelsea,10.8,4.92,1.38,8.3,4.7,1.45,16.94,1.22,0.0,3.0,21.491133471072423,27.068405884780343,0,7,6,17,12,37,17.65,3.87,20.15,5.44,34.86,10.170000000000002,1.4500000000000002,2.12,4.45,-1.0,3.4399999999999995,22.07,-5,2
3037,0.0,0.0,D,Everton,Liverpool,3.36,3.47,2.3,3.51,3.3,2.31,4.38,1.92,1.0,1.0,23.7271309551266,26.665451141989582,5,9,8,18,20,31,7.42,5.66,10.8,7.789999999999999,22.07,15.28,-2.07,-1.2999999999999998,-4.62,-4.199999999999999,8.209999999999999,-4.62,1,5
3038,0.0,1.0,A,Leicester,Crystal Palace,2.42,3.29,3.3,2.37,3.31,3.36,2.79,2.67,0.0,2.0,24.19842335987466,22.519025048258353,3,6,7,10,9,15,12.209999999999999,8.309999999999999,23.37,12.91,38.599999999999994,32.419999999999995,-7.31,2.07,-6.49,-5.579999999999998,-16.23,-10.48,-2,-1
3039,1.0,1.0,D,Man City,Hull,1.19,8.0,18.0,1.22,7.2,17.0,1.48,7.32,4.0,2.0,28.038923182033315,20.91728624037922,2,0,18,7,37,13,4.47,9.57,5.92,14.3,11.8,43.07,-3.84,6.18,4.890000000000001,9.5,33.379999999999995,-0.490000000000002,-1,-3
3040,0.0,1.0,A,QPR,Southampton,4.62,3.63,1.89,4.43,3.7,1.91,6.61,1.57,1.0,2.0,20.71025515270658,24.51498396368316,0,6,8,16,15,29,11.8,8.36,15.53,14.620000000000001,38.33,21.869999999999997,-1.8099999999999996,4.95,-1.1799999999999993,-0.6100000000000003,-13.14,-13.330000000000002,-4,-1
3041,1.0,1.0,D,Swansea,Sunderland,1.91,3.48,4.78,1.97,3.52,4.36,2.67,2.88,0.0,0.0,23.04330797737751,21.833884631631992,4,3,11,9,23,18,13.059999999999999,10.77,19.03,26.48,27.279999999999998,39.64,-4.95,-2.7199999999999998,-0.0699999999999994,-5.959999999999999,-1.9700000000000002,-27.919999999999998,1,1
3042,2.0,1.0,H,Tottenham,Arsenal,3.2,3.64,2.31,3.44,3.46,2.27,4.66,1.83,1.0,1.0,26.85773353072505,26.53169515261871,6,9,20,19,32,32,5.37,7.24,13.45,11.099999999999998,20.830000000000002,16.55,-4.6499999999999995,-1.4500000000000002,3.34,-9.850000000000001,-16.21,7.8999999999999995,2,3
3043,2.0,2.0,D,Burnley,West Brom,2.6,3.28,3.02,2.53,3.14,3.25,4.79,1.92,0.0,4.0,22.499865912478057,22.202930359026997,3,4,8,9,17,14,6.07,7.739999999999999,26.15,14.66,46.23,26.400000000000002,2.7199999999999998,4.6499999999999995,7.329999999999998,-1.0,-20.68,-6.39,-2,-1
3044,1.0,1.0,D,Newcastle,Stoke,2.28,3.34,3.54,2.26,3.38,3.54,3.8,2.17,0.0,1.0,22.997164732543137,23.25739609420904,3,6,10,17,27,24,19.43,11.280000000000001,22.93,16.77,45.67,32.71,-6.18,1.8099999999999996,-4.1499999999999995,1.2699999999999996,-7.539999999999999,-7.560000000000001,1,2
3045,1.0,1.0,D,West Ham,Man United,4.1,3.72,1.97,4.3,3.71,1.93,9.24,1.32,1.0,2.0,24.312518907304952,26.567745595536906,4,6,12,18,29,35,8.98,3.83,12.82,6.2,28.77,12.73,1.2999999999999998,7.31,-4.590000000000001,10.04,-4.39,23.349999999999998,-1,2
3046,2.0,1.0,H,Arsenal,Leicester,1.29,6.14,12.21,1.3,5.95,11.75,1.93,4.37,1.0,1.0,26.433910030990425,24.079376041119314,6,0,19,7,32,8,7.01,11.36,10.35,21.630000000000003,16.66,37.88999999999999,3.61,2.36,-4.740000000000002,-2.9099999999999997,8.92,-15.25,-1,-3
3047,2.0,0.0,H,Hull,Aston Villa,2.34,3.16,3.63,2.19,3.21,3.97,3.24,2.53,1.0,2.0,21.104944674268438,21.444471047666692,1,0,7,3,11,12,22.0,22.25,28.72,26.27,57.620000000000005,39.650000000000006,-17.0,-6.4,-8.51,-3.1700000000000004,-19.42,3.2700000000000014,-3,-6
3048,3.0,2.0,H,Liverpool,Tottenham,1.92,3.84,4.19,1.9,3.77,4.36,2.59,2.78,3.0,0.0,26.618344931585515,26.956822328528922,7,9,18,22,29,32,4.85,7.5600000000000005,7.380000000000001,14.81,16.1,23.62,2.31,-3.61,-0.7699999999999996,-3.9,0.5,-26.44,5,3
3049,0.0,2.0,A,Sunderland,QPR,1.9,3.69,4.5,1.92,3.65,4.45,3.05,2.56,0.0,1.0,21.857224922712895,20.466686302113988,4,0,9,5,16,15,11.219999999999999,12.44,26.93,17.36,36.55,39.76,-4.36,0.9099999999999999,-11.44,0.3200000000000005,-29.38,-11.739999999999998,1,-5
3050,1.0,0.0,H,Chelsea,Everton,1.33,5.68,11.14,1.4,5.15,9.15,1.98,4.36,6.0,3.0,27.114273986504887,23.772494363818716,7,5,20,9,37,21,4.11,6.4799999999999995,5.97,11.41,11.02,17.979999999999997,6.4,-3.51,5.82,-3.6799999999999997,29.71,0.6199999999999992,3,1
3051,1.0,1.0,D,Crystal Palace,Newcastle,2.35,3.35,3.38,2.23,3.39,3.6,5.91,1.68,3.0,3.0,22.637613089806514,23.001221501723684,6,4,12,8,18,27,8.229999999999999,6.1899999999999995,14.25,21.619999999999997,30.83,40.529999999999994,-2.36,2.26,-4.309999999999999,-2.3099999999999996,-13.799999999999997,-8.179999999999998,1,1
3052,3.0,1.0,H,Man United,Burnley,1.31,5.98,11.42,1.32,5.55,11.75,1.57,6.84,0.0,0.0,26.53205708256214,22.495198860020448,7,1,16,9,33,17,3.92,5.5,5.699999999999999,11.18,11.04,44.54,1.93,2.53,8.02,9.269999999999998,23.65,-11.530000000000003,2,-2
3053,0.0,0.0,D,Southampton,West Ham,1.71,3.9,5.57,1.68,4.14,5.45,2.36,3.35,3.0,1.0,24.57438099906033,24.347335994217115,6,4,19,10,32,27,5.32,9.7,12.91,13.14,21.919999999999998,29.64,-0.9099999999999999,-4.3,2.4299999999999997,-5.3100000000000005,-10.16,-7.31,1,-1
3054,1.0,4.0,A,Stoke,Man City,5.64,3.98,1.69,5.59,4.19,1.65,14.99,1.23,1.0,0.0,23.252985129150638,27.920736359037083,7,2,15,16,25,35,7.37,3.8599999999999994,17.27,5.93,31.55,10.570000000000002,-3.54,1.22,-3.7700000000000005,4.28,-12.34,35.56,2,-1
3055,2.0,0.0,H,West Brom,Swansea,2.48,3.27,3.21,2.37,3.24,3.45,4.16,2.02,0.0,3.0,22.207706948802976,23.022856313836932,2,4,9,12,15,23,7.9799999999999995,12.85,13.59,15.450000000000001,26.37,26.069999999999997,-3.25,1.97,-3.24,-0.28,-10.129999999999999,1.93,-1,1
3056,1.0,2.0,A,Aston Villa,Stoke,2.64,3.25,3.01,2.62,3.23,3.04,4.51,2.01,1.0,0.0,21.337249899731457,23.196680745600837,0,4,3,14,12,22,21.72,8.92,27.919999999999998,18.41,39.8,33.980000000000004,2.38,-1.9900000000000002,-2.5700000000000003,-3.7200000000000006,4.929999999999999,-10.790000000000001,-7,-1
3057,1.0,1.0,D,Chelsea,Burnley,1.21,7.45,17.66,1.2,7.5,17.95,1.4,9.25,3.0,1.0,27.18035621845402,22.437326825922103,7,1,20,6,37,17,3.97,14.78,6.720000000000001,18.35,11.24,50.54,-0.3999999999999999,-9.79,8.12,-4.539999999999999,29.97,-22.009999999999998,4,-3
3058,1.0,2.0,A,Crystal Palace,Arsenal,4.93,3.73,1.82,5.03,3.84,1.78,12.75,1.29,1.0,2.0,22.64327498906251,26.509538564579625,4,6,12,19,19,34,6.140000000000001,3.8600000000000003,12.899999999999999,9.81,30.52,16.54,2.23,10.15,1.94,12.31,-12.309999999999999,8.13,1,1
3059,2.0,1.0,H,Hull,QPR,2.08,3.46,3.99,1.85,3.54,5.02,3.59,2.31,1.0,0.0,21.276199153597457,20.913753892686945,4,3,10,8,13,18,19.790000000000003,12.059999999999999,27.76,19.68,38.81,37.46000000000001,-2.38,-6.9,-13.2,-7.8,-12.07,-7.699999999999999,1,1
3060,5.0,0.0,H,Man City,Newcastle,1.3,6.07,11.7,1.29,6.3,11.9,1.63,5.55,2.0,0.0,27.976466045080503,22.995565588037692,5,5,16,9,35,25,4.709999999999999,6.92,6.34,23.29,10.709999999999999,36.43,1.9900000000000002,-3.6,-0.6299999999999999,-7.52,34.190000000000005,-4.469999999999999,1,1
3061,0.0,0.0,D,Sunderland,West Brom,2.67,3.2,2.99,2.87,3.21,2.78,4.03,2.09,2.0,2.0,21.72004255514446,22.318997381829007,4,4,8,9,16,17,6.640000000000001,6.71,15.049999999999999,12.36,35.67,26.52,6.9,-2.74,-0.17999999999999972,-1.3400000000000007,-32.21,-9.509999999999998,-1,1
3062,2.0,1.0,H,Swansea,Man United,3.97,3.56,2.05,3.83,3.3,2.19,8.25,1.45,2.0,1.0,22.905502144645,26.590279203124304,4,7,12,16,23,35,9.370000000000001,3.63,16.48,6.08,27.099999999999998,10.46,2.74,9.79,-0.2400000000000002,19.03,5.390000000000001,26.13,-1,3
3063,2.0,2.0,D,Everton,Leicester,1.86,3.62,4.84,1.79,3.68,5.23,2.47,3.11,2.0,2.0,23.709315390637393,24.005547492970067,4,0,6,7,18,8,13.73,20.57,18.08,24.33,24.699999999999996,42.54,0.3999999999999999,-10.15,-5.18,-15.1,-2.520000000000001,-25.439999999999998,-1,-4
3064,0.0,2.0,A,Southampton,Liverpool,2.5,3.38,3.09,2.66,3.31,2.92,8.75,1.43,1.0,2.0,24.570784326230093,26.723600298440864,4,7,20,21,30,29,3.26,4.859999999999999,10.95,8.870000000000001,21.74,14.5,1.68,4.020000000000001,5.72,5.030000000000001,-7.740000000000002,5.210000000000002,1,6
3065,2.0,2.0,D,Tottenham,West Ham,1.83,4.02,4.46,1.8,3.8,4.94,2.03,3.92,1.0,0.0,26.849891378052284,24.350829414636586,6,2,19,10,32,25,9.350000000000001,12.379999999999999,12.170000000000002,16.73,23.92,32.31,-4.020000000000001,-5.45,-12.280000000000001,-8.45,-30.42,-13.420000000000002,-1,-1
3066,0.0,1.0,A,Burnley,Swansea,2.62,3.35,2.94,2.52,3.22,3.2,5.99,1.68,0.0,1.0,22.511811649950364,23.06091454303552,2,4,7,12,18,23,29.229999999999997,7.25,33.2,19.130000000000003,59.989999999999995,28.0,-17.95,-4.470000000000001,-25.21,0.23999999999999932,-22.46,2.589999999999999,-3,1
3067,2.0,0.0,H,Man United,Sunderland,1.36,5.25,10.35,1.39,4.98,9.97,1.64,5.54,1.0,1.0,26.444670408311037,21.731454480813717,4,2,15,6,34,17,3.44,6.15,6.43,14.009999999999998,11.02,33.64,4.470000000000001,-2.87,16.189999999999998,-0.33000000000000007,28.17,-31.170000000000005,-1,-1
3068,1.0,0.0,H,Newcastle,Aston Villa,1.96,3.41,4.63,1.99,3.5,4.31,2.89,2.67,0.0,0.0,22.94644937360245,21.254720500213033,2,0,9,2,22,12,14.76,11.89,19.689999999999998,26.84,46.13999999999999,36.19,1.4500000000000002,2.46,0.10999999999999988,-1.5600000000000005,-2.11,5.21,-1,-8
3069,1.0,0.0,H,Stoke,Hull,1.95,3.44,4.6,2.04,3.26,4.48,3.28,2.46,1.0,1.0,23.28194514720878,21.428361518640596,4,7,17,13,25,15,10.17,20.040000000000003,15.0,26.040000000000003,31.48,38.92,-2.46,2.3199999999999994,-7.99,-17.06,-11.170000000000002,-11.86,1,2
3070,1.0,0.0,H,West Brom,Southampton,3.48,3.24,2.36,3.4,3.27,2.38,5.63,1.68,0.0,0.0,22.309441496966244,24.494189747086576,5,4,10,17,17,27,6.4,4.25,12.129999999999999,7.66,26.22,21.04,2.78,3.84,-3.2100000000000004,4.609999999999999,-8.810000000000002,0.7199999999999998,1,-1
3071,1.0,3.0,A,West Ham,Crystal Palace,2.14,3.4,3.86,2.28,3.32,3.58,2.94,2.62,3.0,1.0,24.389145111654695,22.584431707075794,3,4,8,12,23,18,11.690000000000001,8.620000000000001,18.09,13.489999999999998,34.56,24.299999999999997,-4.94,-2.47,-14.690000000000001,-2.6,-17.42,-11.759999999999998,-1,-1
3072,2.0,0.0,H,Arsenal,Everton,1.55,4.47,6.6,1.56,4.5,6.35,2.82,2.66,2.0,2.0,26.57034128027902,23.713887545453993,6,2,21,7,34,16,4.3500000000000005,11.45,10.09,15.419999999999998,16.73,23.129999999999995,2.47,1.79,16.23,-1.3199999999999998,9.66,-1.6400000000000001,2,-1
3073,2.0,1.0,H,Liverpool,Man City,3.16,3.59,2.36,3.29,3.62,2.27,4.35,1.85,1.0,3.0,26.80109476654761,28.029498591547025,7,7,23,16,31,38,6.13,3.16,9.67,6.8,15.610000000000001,10.68,-3.84,-1.4500000000000002,2.490000000000002,1.7599999999999998,-0.2999999999999985,31.529999999999998,7,2
3074,2.0,1.0,H,Aston Villa,West Brom,2.82,3.14,2.88,2.95,3.1,2.77,3.82,2.22,0.0,1.0,21.170254400798687,22.43715935212241,0,7,2,13,12,17,7.8999999999999995,7.550000000000001,26.65,11.89,35.35,24.46,0.99,-2.4,5.83,-2.3600000000000003,3.88,-6.610000000000001,-9,2
3075,1.0,1.0,D,Hull,Sunderland,2.22,3.24,3.82,2.28,3.22,3.69,4.58,2.01,3.0,1.0,21.299913784171576,21.668707679904934,6,1,10,6,15,14,7.5200000000000005,11.760000000000002,25.120000000000005,17.480000000000004,37.82000000000001,41.6,1.04,0.7799999999999998,0.9799999999999995,4.8100000000000005,-6.52,-5.51,-1,-2
3076,1.0,0.0,H,Southampton,Crystal Palace,1.71,3.79,5.86,1.69,3.88,5.85,2.17,3.77,3.0,1.0,24.367650982079137,22.70447735365893,1,4,14,15,24,21,3.7199999999999998,8.84,6.3,13.750000000000002,20.249999999999996,25.11,2.4,-6.460000000000001,7.92,-6.700000000000001,6.3999999999999995,-14.639999999999999,-2,1
3077,2.0,0.0,H,Liverpool,Burnley,1.4,5.16,9.14,1.37,5.37,9.8,1.69,5.61,1.0,0.0,26.91711876544853,22.41871381885213,9,1,23,7,34,18,8.11,29.22,11.07,33.25,17.21,56.9,-3.31,2.2,-3.1299999999999986,-25.54,-5.019999999999998,-15.680000000000003,8,-4
3078,2.0,0.0,H,Man City,Leicester,1.26,6.63,12.62,1.25,7.2,12.0,1.51,7.1,1.0,0.0,27.907747396203227,24.000908694768924,6,1,13,8,35,9,4.21,16.35,7.27,26.34,10.35,42.14,3.31,-5.23,3.85,-13.020000000000001,9.96,-28.56,-1,-4
3079,0.0,1.0,A,Newcastle,Man United,4.14,3.54,2.01,4.6,3.76,1.86,9.45,1.38,1.0,3.0,23.02672112547123,26.496937839817083,4,6,12,15,22,37,15.49,3.8999999999999995,19.81,6.21,39.68,11.030000000000001,-0.99,-0.7799999999999998,-3.1399999999999997,13.48,-5.03,25.449999999999996,1,1
